"word","ELAINE","FRANK","GEORGE","JERRY","KRAMER","NEWMAN","OTHER","gram","sum"
"aw cmon",0,0,9,2,2,0,0,2,13
"aw come",0,0,1,1,1,0,0,2,3
"aw didnt",0,1,0,2,1,0,0,2,4
"aw great",1,0,1,0,0,0,0,2,2
"aw kramer",0,0,1,0,1,0,0,2,2
"aw mr",0,0,1,1,0,0,0,2,2
"aw oh",0,0,0,2,0,0,1,2,3
"aw really",0,0,0,1,4,0,0,2,5
"aw right",0,0,2,1,2,0,0,2,5
"aw thats",0,0,1,1,2,0,1,2,5
"aw well",0,0,1,0,1,0,0,2,2
"aware mr",0,0,1,0,0,0,2,2,3
"away cant",0,0,1,1,0,0,0,2,2
"away come",0,0,0,1,2,0,0,2,3
"away dont",0,0,0,2,0,0,2,2,4
"away george",0,0,0,1,0,0,1,2,2
"away get",2,0,2,0,0,0,1,2,5
"away hey",0,0,1,1,1,0,2,2,5
"away ill",0,0,1,0,0,1,0,2,2
"away im",0,0,2,1,2,0,0,2,5
"away isnt",0,0,0,1,0,1,1,2,3
"away just",1,0,0,0,0,0,1,2,2
"away know",1,0,1,0,0,0,1,2,3
"away long",0,0,0,2,1,0,0,2,3
"away murder",0,0,1,0,0,0,1,2,2
"away now",1,0,0,0,1,0,1,2,3
"away oh",3,0,0,1,0,0,1,2,5
"away right",0,0,0,1,1,0,2,2,4
"away told",0,0,0,0,1,0,1,2,2
"away well",1,0,1,0,2,0,1,2,5
"away whats",0,0,0,1,0,2,0,2,3
"away yeah",0,0,1,3,0,0,0,2,4
"away youre",1,0,0,0,0,0,1,2,2
"awful dont",2,0,0,1,0,0,0,2,3
"awful lot",0,0,0,1,0,0,1,2,2
"awfully sorry",1,0,0,0,0,0,1,2,2
"awkward pauses",0,0,1,2,0,0,0,2,3
"awright im",0,0,4,0,1,0,0,2,5
"awright lets",0,0,4,5,0,0,0,2,9
"aww cmon",0,0,0,1,1,1,0,2,3
"aye aye",0,0,0,1,0,0,1,2,2
"b anthony",1,0,1,0,0,0,0,2,2
"b c",0,1,1,0,0,0,0,2,2
"babe oh",0,0,0,0,1,0,1,2,2
"babu away",1,0,0,1,0,0,0,2,2
"babu babu",0,0,0,2,0,0,1,2,3
"babu bhatt",1,0,1,1,0,0,3,2,6
"babu dont",1,0,0,1,0,0,0,2,2
"babu oh",1,0,0,1,0,0,0,2,2
"baby anyway",1,0,0,0,0,0,1,2,2
"baby baby",1,0,0,1,0,0,1,2,3
"baby bluey",0,0,2,0,0,0,2,2,4
"baby didnt",1,0,1,0,0,0,0,2,2
"baby george",1,0,0,0,0,0,4,2,5
"baby hey",0,0,2,1,1,0,0,2,4
"baby hi",1,0,0,0,0,0,2,2,3
"baby huh",1,0,0,0,1,0,0,2,2
"baby know",1,0,0,0,1,0,0,2,2
"baby like",0,0,1,0,0,0,1,2,2
"baby never",0,0,1,1,0,0,0,2,2
"baby oh",1,0,1,0,0,0,0,2,2
"baby right",0,0,1,1,0,0,0,2,2
"baby shower",2,0,2,2,0,0,0,2,6
"baby theyre",2,0,0,1,0,0,0,2,3
"baby uh",0,0,1,1,0,0,0,2,2
"baby well",3,0,1,0,0,0,0,2,4
"baby youre",1,0,0,1,0,0,0,2,2
"babys fine",0,0,0,1,0,0,1,2,2
"bachelor auction",1,0,0,1,1,0,0,2,3
"back alright",1,0,3,1,1,0,0,2,6
"back another",0,0,0,1,1,0,2,2,4
"back anytime",0,0,0,0,1,0,1,2,2
"back apartment",0,0,1,2,1,0,1,2,5
"back army",0,0,0,0,1,0,1,2,2
"back ask",0,0,0,1,0,0,1,2,2
"back baby",0,1,1,1,0,0,0,2,3
"back back",0,0,3,1,1,0,0,2,5
"back bed",1,0,0,0,0,0,2,2,3
"back breakfast",0,0,0,1,1,0,0,2,2
"back bring",0,0,0,1,0,0,1,2,2
"back business",0,0,2,0,0,0,3,2,5
"back cadillac",0,0,0,1,0,0,1,2,2
"back call",0,0,0,1,0,0,2,2,3
"back can",0,0,1,2,1,0,3,2,7
"back cant",1,0,1,1,0,0,2,2,5
"back city",0,0,0,0,1,0,1,2,2
"back come",0,0,0,1,2,0,2,2,5
"back couch",1,0,1,0,0,0,0,2,2
"back deal",0,0,1,1,0,0,1,2,3
"back didnt",0,1,0,4,0,0,1,2,6
"back dont",2,0,2,9,0,0,4,2,17
"back elaine",0,0,0,2,0,0,1,2,3
"back even",1,0,0,1,0,0,1,2,3
"back every",1,0,1,0,1,0,1,2,4
"back fire",0,0,1,1,0,0,0,2,2
"back five",1,0,1,0,0,0,0,2,2
"back florida",2,0,0,2,0,0,2,2,6
"back forth",0,0,3,2,0,0,0,2,5
"back four",0,0,0,1,1,0,0,2,2
"back gave",1,0,1,0,0,0,0,2,2
"back george",1,0,0,1,0,0,3,2,5
"back get",1,0,1,0,0,0,1,2,3
"back give",0,0,2,0,0,1,0,2,3
"back go",0,0,1,1,0,0,2,2,4
"back gonna",2,0,1,1,1,0,0,2,5
"back got",0,0,2,1,2,0,1,2,6
"back hes",2,0,1,0,2,0,0,2,5
"back hey",1,0,2,4,5,1,2,2,15
"back home",0,0,0,0,1,0,1,2,2
"back horse",0,0,1,0,0,0,1,2,2
"back hurts",1,0,0,1,0,0,1,2,3
"back ill",1,1,0,0,0,0,2,2,4
"back im",2,0,7,2,4,0,6,2,21
"back jack",1,0,0,0,1,1,0,2,3
"back jerry",0,0,3,0,3,0,1,2,7
"back just",1,0,0,1,0,0,0,2,2
"back killing",1,0,1,0,1,0,0,2,3
"back know",7,0,4,1,0,0,2,2,14
"back kramer",1,0,3,4,1,0,2,2,11
"back later",2,0,3,2,0,1,0,2,8
"back left",0,0,0,3,3,0,0,2,6
"back lets",0,0,0,1,1,1,0,2,3
"back like",0,0,2,0,0,0,1,2,3
"back listen",0,0,1,1,0,0,1,2,3
"back little",5,0,1,1,1,0,1,2,9
"back look",1,0,0,1,1,0,1,2,4
"back love",0,0,1,0,1,0,0,2,2
"back mean",0,0,1,2,0,0,0,2,3
"back mine",0,0,0,1,0,0,1,2,2
"back minute",0,0,0,1,0,0,1,2,2
"back monday",0,0,1,1,0,0,0,2,2
"back mr",0,0,1,1,0,0,0,2,2
"back never",1,0,1,0,0,0,0,2,2
"back new",0,0,1,2,0,0,1,2,4
"back next",0,0,0,0,1,0,1,2,2
"back nobody",0,0,0,1,0,0,1,2,2
"back now",1,0,1,0,2,0,2,2,6
"back office",0,0,1,0,0,0,4,2,5
"back oh",2,0,3,2,4,0,3,2,14
"back ok",2,0,0,0,0,0,1,2,3
"back one",0,0,0,1,0,0,3,2,4
"back parents",0,0,1,0,1,0,0,2,2
"back people",0,0,1,0,0,0,1,2,2
"back place",2,0,2,3,1,0,1,2,9
"back please",2,0,3,2,0,0,0,2,7
"back problem",1,0,0,0,0,0,1,2,2
"back really",0,0,1,0,1,0,1,2,3
"back right",2,1,2,3,2,1,2,2,13
"back room",0,0,1,2,0,0,0,2,3
"back said",0,0,0,1,0,0,1,2,2
"back seat",2,0,0,1,0,0,1,2,4
"back second",0,0,1,0,2,0,1,2,4
"back shes",1,0,0,1,0,0,1,2,3
"back show",0,0,0,1,1,0,0,2,2
"back someone",0,0,1,1,0,0,0,2,2
"back something",1,0,0,0,0,0,1,2,2
"back soon",0,0,2,1,1,0,0,2,4
"back stage",0,0,0,1,0,0,2,2,3
"back start",0,0,0,1,0,0,1,2,2
"back still",1,0,1,1,1,0,0,2,4
"back store",0,0,0,1,1,0,0,2,2
"back sure",1,0,1,1,0,0,0,2,3
"back take",0,0,1,0,0,0,1,2,2
"back talking",0,0,0,1,0,0,2,2,3
"back ten",0,0,1,1,0,0,0,2,2
"back thank",0,0,1,2,0,0,0,2,3
"back thats",0,0,2,2,2,0,3,2,9
"back theres",1,0,0,0,0,0,1,2,2
"back theyre",0,0,0,0,1,0,1,2,2
"back think",0,0,0,1,1,0,2,2,4
"back threw",0,0,0,1,0,0,1,2,2
"back time",1,0,1,2,0,0,2,2,6
"back together",4,0,1,8,2,0,0,2,15
"back tomorrow",1,0,0,0,2,0,1,2,4
"back uh",0,0,2,1,0,0,0,2,3
"back wait",0,0,0,1,1,0,0,2,2
"back wanna",0,1,0,1,0,0,0,2,2
"back way",0,0,0,1,0,0,1,2,2
"back week",0,0,1,1,0,0,0,2,2
"back well",3,0,8,7,8,0,3,2,29
"back went",0,0,1,0,1,0,0,2,2
"back whole",0,0,1,1,0,0,0,2,2
"back whos",1,2,0,0,1,0,0,2,4
"back wont",0,0,0,1,1,0,0,2,2
"back work",3,0,2,1,2,0,5,2,13
"back wouldnt",0,0,2,2,0,0,0,2,4
"back yeah",1,0,2,3,2,0,0,2,8
"back yes",0,0,1,0,1,0,1,2,3
"back yet",0,0,1,0,0,0,1,2,2
"back youll",0,0,2,0,0,0,1,2,3
"back youre",0,0,0,5,0,0,1,2,6
"backup system",0,0,1,0,0,0,1,2,2
"bad association",1,0,0,0,0,0,1,2,2
"bad bad",0,0,1,3,0,0,4,2,8
"bad breakup",1,0,0,2,0,0,0,2,3
"bad cant",0,0,3,0,0,0,1,2,4
"bad day",0,0,1,0,2,0,0,2,3
"bad didnt",0,0,0,2,0,0,1,2,3
"bad enough",1,0,0,2,0,0,1,2,4
"bad gasket",1,0,0,0,0,0,1,2,2
"bad george",1,0,0,1,0,0,2,2,4
"bad good",0,0,0,1,1,0,0,2,2
"bad got",0,0,0,1,1,0,0,2,2
"bad happened",1,0,1,1,0,0,0,2,3
"bad hey",3,0,0,0,1,0,0,2,4
"bad huh",1,0,1,0,0,0,0,2,2
"bad idea",0,0,1,5,0,0,2,2,8
"bad im",0,0,3,0,0,0,2,2,5
"bad just",0,0,0,2,0,0,1,2,3
"bad kinda",0,0,1,1,0,0,0,2,2
"bad little",0,0,1,1,0,0,0,2,2
"bad man",0,0,1,0,0,0,5,2,6
"bad movie",1,0,0,1,0,0,0,2,2
"bad naked",0,0,2,1,0,0,0,2,3
"bad news",0,1,0,0,5,0,3,2,9
"bad now",0,0,0,1,1,0,1,2,3
"bad oh",1,0,0,1,0,0,1,2,3
"bad peach",0,0,0,1,0,0,1,2,2
"bad person",0,0,1,1,0,0,0,2,2
"bad rap",0,0,0,1,0,1,0,2,2
"bad really",0,0,2,3,0,0,1,2,6
"bad seed",2,0,0,1,0,0,0,2,3
"bad side",0,0,0,1,1,0,0,2,2
"bad situation",0,0,1,1,0,0,0,2,2
"bad thing",2,0,0,0,1,0,0,2,3
"bad time",1,0,1,1,0,1,0,2,4
"bad toast",1,0,0,1,0,0,0,2,2
"bad well",0,0,1,4,0,0,3,2,8
"bad wheels",0,0,0,1,0,0,1,2,2
"bag minute",0,0,1,0,0,0,1,2,2
"bag oh",0,0,0,0,1,0,1,2,2
"bag well",0,0,0,0,1,0,1,2,2
"bake oven",1,0,1,0,0,0,0,2,2
"baking soda",0,0,0,1,0,0,1,2,2
"bald head",0,0,1,0,0,0,1,2,2
"bald know",1,0,1,0,0,0,0,2,2
"bald man",1,0,1,1,0,0,0,2,3
"bald oh",1,0,1,0,0,0,0,2,2
"bald thing",1,0,2,0,0,0,0,2,3
"bald uh",0,0,1,1,0,0,0,2,2
"baldness will",0,0,1,1,0,0,0,2,2
"ball boys",0,0,0,1,1,0,0,2,2
"ball club",0,0,1,0,0,0,1,2,2
"ball games",0,0,1,1,0,0,0,2,2
"ball got",0,0,0,1,0,0,1,2,2
"ball huh",0,0,0,0,0,1,1,2,2
"ball man",1,0,0,3,1,0,1,2,6
"ball men",0,0,0,2,1,0,0,2,3
"ball oil",0,0,1,2,1,0,0,2,4
"ball player",0,0,0,1,0,0,1,2,2
"ball well",0,0,1,2,1,0,0,2,4
"ballet tickets",1,0,0,1,0,0,0,2,2
"balloon oh",1,0,0,0,0,0,1,2,2
"baltimore yeah",0,0,1,0,1,0,0,2,2
"bandaid one",0,0,1,1,0,0,0,2,2
"bang bang",0,0,1,0,1,0,1,2,3
"bank just",0,0,0,0,1,0,1,2,2
"bank yeah",0,0,1,0,1,0,0,2,2
"banker uh",0,0,0,0,1,1,0,2,2
"banned store",0,0,0,0,1,0,1,2,2
"banya hey",0,0,0,1,0,0,1,2,2
"bar fortune",1,0,0,0,1,0,0,2,2
"bar george",0,0,1,0,1,0,0,2,2
"bar paid",0,0,1,0,1,0,0,2,2
"barely know",1,0,0,0,0,0,1,2,2
"barely see",0,0,1,1,1,0,1,2,4
"barry oh",0,0,1,0,1,0,0,2,2
"baseball game",1,0,0,1,0,0,0,2,2
"baseball player",1,0,1,0,0,0,1,2,3
"basically just",0,0,0,1,0,0,1,2,2
"bath oh",0,0,0,1,0,0,1,2,2
"bathing suit",0,0,0,6,1,0,0,2,7
"bathing suits",0,0,1,4,0,0,0,2,5
"bathroom course",0,0,2,1,0,0,0,2,3
"bathroom dont",0,0,2,1,1,0,1,2,5
"bathroom door",1,0,0,0,0,0,1,2,2
"bathroom entire",0,0,1,0,0,0,1,2,2
"bathroom fine",0,0,0,1,0,0,1,2,2
"bathroom im",0,0,1,0,1,0,2,2,4
"bathroom know",0,0,1,1,0,0,0,2,2
"bathroom like",0,0,1,2,0,0,0,2,3
"bathroom now",0,0,0,1,1,0,1,2,3
"bathroom right",0,0,1,1,2,0,1,2,5
"bathroom well",0,0,1,0,0,0,1,2,2
"bathroom yeah",0,0,0,0,2,0,1,2,3
"batteries look",0,0,0,0,1,0,1,2,2
"beach elaine",0,0,0,0,1,0,1,2,2
"beach oh",0,0,0,1,2,0,0,2,3
"beach weekend",0,0,0,1,0,0,1,2,2
"bear mind",0,0,1,1,0,0,0,2,2
"beat ya",0,0,1,1,0,0,0,2,2
"beats rock",0,0,0,0,1,0,1,2,2
"beautiful afternoon",0,0,0,0,0,1,1,2,2
"beautiful day",0,0,2,1,1,0,0,2,4
"beautiful girl",0,0,1,0,0,0,1,2,2
"beautiful good",0,0,0,2,1,0,0,2,3
"beautiful hey",0,0,1,1,2,0,0,2,4
"beautiful intelligent",1,0,1,0,0,0,0,2,2
"beautiful lineswoman",0,0,1,1,0,0,0,2,2
"beautiful name",0,0,4,0,1,0,0,2,5
"beautiful oh",0,0,0,1,1,0,1,2,3
"beautiful shes",0,0,0,1,0,0,1,2,2
"beautiful think",0,0,0,2,0,0,1,2,3
"beautiful woman",0,0,1,1,2,0,3,2,7
"beautiful women",0,0,1,0,0,0,1,2,2
"beauty oh",0,0,0,1,1,0,0,2,2
"becky gelke",0,0,0,1,1,0,1,2,3
"become banker",0,0,0,0,2,1,0,2,3
"become butler",0,0,1,1,0,0,0,2,2
"becomes series",0,0,1,1,0,0,0,2,2
"becoming one",0,0,0,1,1,0,0,2,2
"bed got",0,0,1,1,0,0,0,2,2
"bed im",1,0,1,0,0,0,1,2,3
"bed mother",0,0,1,1,0,0,0,2,2
"bed oh",0,0,0,0,1,0,1,2,2
"bed small",0,1,1,0,0,0,0,2,2
"bed uh",0,0,1,1,0,0,0,2,2
"bedroom hey",0,0,0,1,0,0,1,2,2
"bedroom whats",0,0,1,1,0,0,0,2,2
"bedroom window",1,0,0,0,1,0,0,2,2
"beep beep",2,0,2,2,0,0,0,2,6
"beg differ",1,0,2,0,1,0,0,2,4
"beg pardon",0,0,0,1,0,0,1,2,2
"begins ends",1,0,0,1,0,0,0,2,2
"behind back",1,0,1,0,0,0,1,2,3
"behind bench",0,0,1,0,1,0,0,2,2
"behind dugout",0,0,4,1,0,0,0,2,5
"behind fruit",0,0,0,0,1,0,1,2,2
"believe actually",0,0,1,0,0,0,1,2,2
"believe ask",0,0,1,1,0,0,0,2,2
"believe belongs",1,0,0,0,0,0,1,2,2
"believe can",0,0,2,1,0,0,1,2,4
"believe course",0,0,0,1,0,1,0,2,2
"believe deal",0,0,0,2,0,1,0,2,3
"believe didnt",1,0,2,1,1,0,1,2,6
"believe dont",1,0,0,2,0,0,2,2,5
"believe everything",1,0,0,0,0,1,0,2,2
"believe found",1,0,0,0,0,0,1,2,2
"believe george",0,0,2,0,1,0,0,2,3
"believe get",0,0,1,1,0,0,0,2,2
"believe god",1,0,0,0,0,0,1,2,2
"believe good",0,0,1,2,0,0,0,2,3
"believe got",3,0,2,4,0,0,1,2,10
"believe guy",1,0,4,5,1,0,1,2,12
"believe happened",2,0,1,2,0,0,0,2,5
"believe happening",0,0,3,0,1,0,1,2,5
"believe hes",0,0,3,1,1,0,1,2,6
"believe hey",1,0,0,4,1,0,0,2,6
"believe im",4,0,2,14,2,1,4,2,27
"believe ive",1,0,0,1,0,0,0,2,2
"believe just",2,0,3,4,1,0,1,2,11
"believe know",0,0,0,4,1,0,1,2,6
"believe let",0,0,1,1,0,0,0,2,2
"believe like",0,0,0,1,1,0,0,2,2
"believe liked",0,0,0,1,0,0,1,2,2
"believe look",0,0,1,2,0,0,0,2,3
"believe lost",1,0,0,1,0,0,0,2,2
"believe made",1,0,0,1,0,0,0,2,2
"believe oh",0,0,1,1,0,0,1,2,3
"believe put",0,0,0,1,1,0,0,2,2
"believe said",1,0,1,0,0,0,1,2,3
"believe saw",1,0,1,0,0,0,0,2,2
"believe sent",0,0,0,1,0,0,1,2,2
"believe shes",1,0,1,0,0,0,0,2,2
"believe somebody",0,0,0,0,1,0,1,2,2
"believe still",0,0,1,1,0,0,0,2,2
"believe tell",1,0,0,0,1,0,0,2,2
"believe thats",1,0,0,3,0,0,2,2,6
"believe theres",0,0,2,1,0,0,0,2,3
"believe theyre",0,0,1,0,0,0,5,2,6
"believe told",2,0,0,0,0,0,1,2,3
"believe took",0,0,1,0,0,0,1,2,2
"believe uh",1,0,0,2,0,0,0,2,3
"believe well",0,0,0,1,1,0,1,2,3
"believe whats",1,0,2,0,0,0,1,2,4
"believe woman",2,0,1,1,0,0,0,2,4
"believe yeah",0,0,1,2,1,1,0,2,5
"believe youre",2,0,7,3,0,0,5,2,17
"believe youve",0,0,0,1,0,0,1,2,2
"belong people",0,0,1,1,0,0,0,2,2
"belonged jon",0,0,1,1,0,0,0,2,2
"belongs friend",1,0,0,0,2,0,0,2,3
"beltless trench",0,0,0,1,2,0,1,2,4
"benefit goodwill",1,0,0,0,0,0,1,2,2
"benes oh",2,0,0,1,1,0,1,2,5
"benes thats",0,0,0,1,2,0,0,2,3
"bennet robbins",0,0,0,4,0,0,1,2,5
"bert harbinson",0,0,1,1,0,0,0,2,2
"besides dont",0,0,1,0,0,0,1,2,2
"besides know",0,0,1,0,1,0,0,2,2
"besides shes",1,0,1,0,0,0,0,2,2
"besides think",0,0,1,1,0,0,1,2,3
"best can",1,0,0,1,1,0,0,2,3
"best friend",1,0,4,1,0,0,6,2,12
"best friends",1,0,0,0,0,0,1,2,2
"best jerry",1,0,0,0,0,0,1,2,2
"best know",0,0,0,1,0,0,2,2,3
"best part",2,0,1,2,0,0,2,2,7
"best thing",1,0,1,3,1,0,3,2,9
"best time",0,0,1,0,0,0,5,2,6
"best way",0,0,0,0,1,0,1,2,2
"best youre",0,0,0,1,1,0,0,2,2
"bet can",1,0,0,0,2,0,0,2,3
"bet dustin",1,0,0,1,0,0,0,2,2
"bet got",0,0,1,1,0,0,1,2,3
"bet much",0,1,2,0,0,0,0,2,3
"bet right",2,0,1,1,0,0,0,2,4
"bet youre",0,0,1,1,0,0,0,2,2
"beth arnie",3,0,0,1,0,0,0,2,4
"beth lookner",2,0,0,2,0,0,0,2,4
"bette midler",0,0,1,2,2,0,4,2,9
"better anything",0,0,1,0,1,0,0,2,2
"better back",1,0,0,0,0,0,1,2,2
"better believe",0,0,0,0,5,0,1,2,6
"better bring",0,0,0,1,0,0,2,2,3
"better call",2,0,1,3,0,0,0,2,6
"better cant",0,0,1,0,1,0,0,2,2
"better care",2,0,0,0,1,0,1,2,4
"better careful",0,0,1,1,1,0,0,2,3
"better catch",0,0,0,0,1,0,1,2,2
"better come",0,0,0,1,1,0,4,2,6
"better damn",1,0,0,0,0,0,1,2,2
"better dont",1,0,0,3,0,0,1,2,5
"better eating",1,0,0,1,0,0,0,2,2
"better find",1,0,0,1,0,0,0,2,2
"better get",1,0,2,5,5,0,14,2,27
"better give",4,0,0,1,0,0,0,2,5
"better go",1,0,0,3,1,0,4,2,9
"better good",0,0,1,0,0,0,1,2,2
"better hi",0,0,0,0,1,0,1,2,2
"better home",0,0,0,1,0,0,1,2,2
"better hurry",0,0,0,1,0,0,1,2,2
"better im",0,0,1,2,0,0,1,2,4
"better just",1,0,1,0,0,0,1,2,3
"better keep",0,0,0,1,0,0,1,2,2
"better little",1,0,0,1,0,0,0,2,2
"better look",1,0,1,0,2,0,0,2,4
"better looking",0,0,1,0,1,0,0,2,2
"better make",0,0,0,1,0,0,1,2,2
"better much",0,0,1,1,0,0,2,2,4
"better nice",1,0,0,1,0,0,1,2,3
"better now",1,0,0,2,1,0,1,2,5
"better oh",0,0,1,3,0,0,0,2,4
"better one",0,0,1,0,1,0,0,2,2
"better step",1,0,0,0,0,0,1,2,2
"better take",0,0,1,1,1,0,0,2,3
"better talk",1,0,1,0,0,0,0,2,2
"better thats",0,0,1,1,0,0,3,2,5
"better think",0,0,0,1,2,0,1,2,4
"better tv",0,0,0,0,1,0,2,2,3
"better way",1,0,1,0,0,0,2,2,4
"better yeah",0,0,0,1,1,0,0,2,2
"better youre",1,0,3,0,0,0,1,2,5
"big ape",0,0,0,0,1,0,1,2,2
"big big",4,0,0,0,1,0,0,2,5
"big box",1,0,0,1,0,0,0,2,2
"big boy",0,0,0,1,0,0,1,2,2
"big breasts",0,0,1,1,0,0,1,2,3
"big brokerhouses",0,0,1,0,0,0,1,2,2
"big brother",0,0,1,0,0,0,3,2,4
"big city",1,0,0,0,0,0,1,2,2
"big coincidence",2,0,0,0,0,0,1,2,3
"big crush",1,0,2,0,0,0,0,2,3
"big daddy",0,0,0,1,1,0,1,2,3
"big deal",12,0,8,14,2,0,10,2,46
"big dinner",0,0,0,0,2,0,1,2,3
"big fan",3,0,2,1,1,0,0,2,7
"big favor",0,0,0,2,0,0,2,2,4
"big fight",0,0,0,1,1,0,3,2,5
"big flat",0,0,1,0,1,0,0,2,2
"big game",0,0,1,1,0,0,0,2,2
"big guy",0,0,1,0,2,0,0,2,3
"big head",2,0,0,1,1,0,4,2,8
"big hug",0,0,0,1,1,0,1,2,3
"big hurry",0,0,1,1,0,0,1,2,3
"big job",0,0,0,0,1,0,2,2,3
"big just",0,0,0,0,1,0,1,2,2
"big meeting",0,0,2,2,1,0,0,2,5
"big metal",1,0,0,1,0,0,0,2,2
"big mistake",1,0,1,2,3,0,2,2,9
"big misunderstanding",0,0,1,1,0,0,0,2,2
"big mouth",1,0,0,1,2,0,1,2,5
"big new",0,0,0,1,1,0,0,2,2
"big news",0,0,1,2,0,0,1,2,4
"big night",0,0,1,1,1,0,0,2,3
"big nose",0,0,1,1,0,0,0,2,2
"big one",0,0,3,1,3,0,1,2,8
"big party",0,0,1,1,0,0,0,2,2
"big phone",1,0,0,0,1,0,0,2,2
"big picture",0,0,0,1,1,0,0,2,2
"big piece",0,0,1,1,0,0,0,2,2
"big pot",0,0,0,1,0,2,0,2,3
"big problem",0,1,1,1,2,0,2,2,7
"big race",0,0,1,2,0,0,0,2,3
"big salad",6,0,14,1,0,0,3,2,24
"big screen",1,1,1,2,0,0,0,2,5
"big showcase",1,0,0,1,0,0,0,2,2
"big sponge",0,0,0,0,1,0,1,2,2
"big stain",1,0,0,0,0,0,1,2,2
"big step",0,0,0,1,0,0,1,2,2
"big surprise",1,0,0,2,1,0,0,2,4
"big surprises",0,0,1,1,0,0,0,2,2
"big thing",0,0,2,0,1,0,1,2,4
"big time",0,0,0,0,2,0,1,2,3
"big tip",1,0,0,0,0,0,1,2,2
"big toe",0,0,2,1,1,0,0,2,4
"big trouble",3,0,3,0,2,0,0,2,8
"big yeah",1,0,0,1,1,0,1,2,4
"bigger idiot",0,0,1,1,0,0,0,2,2
"bike oh",4,0,0,4,1,0,0,2,9
"bill im",0,0,1,1,0,0,0,2,2
"billiard parlor",0,1,1,0,0,0,0,2,2
"bills magazines",1,0,0,1,0,0,0,2,2
"billy mumphrey",1,0,0,0,0,0,1,2,2
"billy mumphreys",1,0,0,0,1,0,0,2,2
"bingo hey",0,0,0,0,1,0,1,2,2
"bird just",0,0,0,1,0,0,1,2,2
"birth control",2,0,0,0,1,0,2,2,5
"birthday card",0,0,1,0,4,0,5,2,10
"birthday parties",0,0,1,3,0,0,0,2,4
"birthday party",1,0,2,4,0,0,3,2,10
"birthday wish",0,0,0,0,3,0,1,2,4
"bit alright",1,0,1,0,0,0,0,2,2
"bit friend",0,0,0,1,0,0,1,2,2
"bit ill",0,0,0,0,1,0,2,2,3
"bit long",0,1,0,0,1,0,0,2,2
"bit problem",0,0,0,2,1,0,0,2,3
"bit queasy",0,0,0,1,0,0,1,2,2
"bit really",0,0,1,1,0,0,1,2,3
"bit thats",0,0,1,0,1,0,0,2,2
"bit well",0,0,0,1,0,0,1,2,2
"bit worried",1,0,1,0,0,0,0,2,2
"bite eat",1,0,0,0,2,0,0,2,3
"bite marks",0,0,1,0,1,0,0,2,2
"bite well",1,0,0,1,0,0,0,2,2
"bites got",0,0,0,1,1,0,0,2,2
"bitter twisted",1,0,0,1,0,0,0,2,2
"bizarro jerry",1,0,0,1,0,0,0,2,2
"bizarro world",1,0,0,3,0,0,0,2,4
"black forrest",1,0,0,1,0,0,0,2,2
"black guy",1,0,0,1,0,0,0,2,2
"black hawks",0,0,2,1,0,0,0,2,3
"black saab",0,0,0,1,0,0,3,2,4
"black white",1,0,3,12,0,0,6,2,22
"bladder system",0,0,1,0,2,0,1,2,4
"blame cant",1,0,0,1,0,0,0,2,2
"blame supposed",0,0,0,1,1,0,0,2,2
"blaming lupe",0,0,1,1,0,0,0,2,2
"blank im",0,0,1,0,1,0,0,2,2
"bleak spring",1,0,0,1,0,0,0,2,2
"blind date",0,0,1,3,0,0,0,2,4
"blind guy",1,0,0,1,0,0,0,2,2
"blind know",0,0,1,1,0,0,0,2,2
"block cheese",0,0,1,1,0,0,0,2,2
"blood oh",1,0,0,0,1,0,0,2,2
"blood well",0,0,1,1,0,0,0,2,2
"blow candles",0,2,0,1,0,0,1,2,4
"blown away",1,0,0,1,0,0,0,2,2
"blue didnt",0,0,0,0,1,0,1,2,2
"blue sky",0,0,1,1,1,0,0,2,3
"blue sweatpants",0,0,1,2,0,0,0,2,3
"board directors",2,0,1,1,0,0,1,2,5
"board health",0,0,0,1,0,0,1,2,2
"bob bob",2,0,0,2,0,0,0,2,4
"bob cobb",0,0,1,2,0,0,0,2,3
"bob guy",0,0,0,1,0,0,1,2,2
"bob oh",1,0,0,2,0,0,0,2,3
"bob sacamano",1,0,0,1,5,0,0,2,7
"bob saccamano",2,0,0,0,2,0,0,2,4
"bobby well",0,0,1,0,1,0,0,2,2
"boca vista",0,3,1,1,0,0,1,2,6
"body bag",1,0,0,0,1,0,0,2,2
"body im",1,0,0,0,0,0,1,2,2
"body nice",0,0,1,2,0,0,0,2,3
"body work",1,0,0,1,0,0,0,2,2
"boiled egg",0,0,2,0,0,0,1,2,3
"bomb oh",0,0,1,1,0,0,0,2,2
"bomb threat",0,0,1,3,0,0,0,2,4
"boo hiss",0,0,0,1,0,0,1,2,2
"book alright",2,0,1,0,1,0,0,2,4
"book club",0,0,2,1,0,0,1,2,4
"book coffee",0,0,0,0,1,0,6,2,7
"book coming",0,0,0,1,0,0,2,2,3
"book doesnt",1,0,1,0,0,0,0,2,2
"book dont",1,0,0,4,2,0,0,2,7
"book go",0,0,0,1,2,0,0,2,3
"book hes",0,0,1,0,0,0,1,2,2
"book im",3,0,0,1,0,0,0,2,4
"book jacket",0,0,0,1,0,0,1,2,2
"book know",1,0,0,0,1,0,0,2,2
"book signing",2,0,0,0,1,0,0,2,3
"book tape",0,0,0,1,0,0,1,2,2
"book well",0,0,0,1,1,0,0,2,2
