"JERRY","GEORGE","KRAMER","ELAINE","MORTY","HELEN","NEWMAN","SUSAN","ESTELLE","FRANK","All.others","word"
7,4,0,3,1,0,0,0,0,0,3,"gym"
1,1,0,0,0,0,0,0,0,0,2,"gym class"
2,1,0,1,0,0,0,0,0,0,0,"gym teacher"
1,2,2,0,0,0,0,0,0,0,0,"gymnast"
2,1,0,0,0,0,0,0,0,0,1,"gymnastics"
1,1,0,1,0,0,0,0,0,0,0,"ha cant"
7,31,8,55,0,0,7,2,0,0,52,"ha ha"
5,11,1,30,0,0,3,1,0,0,27,"ha ha ha"
4,3,0,15,0,0,1,0,0,0,14,"ha ha ha ha"
0,1,1,0,0,0,0,1,0,0,0,"ha ha oh"
0,1,0,3,0,0,0,0,0,0,1,"ha ha uh"
0,0,0,4,0,0,1,0,0,0,1,"ha ha well"
0,1,2,2,0,0,0,1,0,0,0,"ha oh"
1,0,0,2,0,0,0,0,0,0,1,"ha see"
0,0,0,1,0,0,1,0,0,0,1,"ha thats"
0,2,0,3,0,0,0,0,0,0,1,"ha uh"
0,1,0,5,0,0,1,0,0,0,4,"ha well"
3,0,0,1,0,0,0,0,0,0,1,"habit"
12,4,0,7,1,0,0,0,0,0,1,"hadnt"
3,2,2,8,1,0,1,0,0,0,3,"hah"
2,3,1,2,0,0,0,0,0,0,0,"haha"
0,0,1,0,0,0,0,1,0,0,2,"hahaha"
33,18,7,28,0,0,1,0,0,0,32,"hair"
1,1,0,0,0,0,0,0,0,0,1,"hair get"
0,1,0,1,0,0,0,0,0,0,1,"hair oh"
2,2,4,3,0,0,0,0,0,0,6,"haircut"
3,0,0,1,0,0,0,0,0,0,2,"hairless"
1,0,1,7,0,0,0,0,0,0,1,"hal"
35,13,20,8,0,0,0,0,0,0,18,"half"
8,1,4,0,0,0,0,0,0,0,0,"half can"
3,1,2,1,0,0,0,0,0,0,4,"half hour"
6,5,6,1,0,0,0,0,0,0,12,"hall"
6,2,3,3,0,0,2,0,0,0,2,"hallway"
0,1,1,0,0,0,0,0,0,0,1,"hama"
1,1,0,0,0,0,0,0,0,0,4,"hamburger"
2,6,0,1,0,0,0,0,0,0,0,"hamptons"
56,41,21,17,0,0,1,0,1,3,67,"hand"
1,1,0,0,0,0,0,0,0,0,1,"hand cant"
0,1,1,0,0,0,0,0,0,0,1,"hand hey"
1,1,0,0,0,0,0,0,0,0,1,"hand like"
0,0,1,1,0,0,0,0,0,0,3,"hand oh"
1,1,0,0,0,0,0,0,0,1,0,"hand yeah"
0,0,1,1,0,0,0,0,0,0,2,"handful"
0,3,1,0,0,0,0,0,0,0,5,"handicap"
0,1,1,0,0,0,0,0,0,0,3,"handicap spot"
2,6,4,2,0,0,0,0,0,0,3,"handicapped"
6,2,3,7,0,0,0,0,1,0,3,"handing"
7,6,8,1,0,0,2,0,0,1,7,"handle"
50,34,27,23,2,2,3,1,4,4,52,"hands"
1,1,1,0,0,0,0,0,0,0,0,"hands alright"
4,1,0,1,0,0,0,0,0,1,1,"hands dont"
1,1,1,1,0,0,0,0,0,0,0,"hands elaine"
4,1,0,2,0,0,0,0,0,0,2,"hands george"
0,1,2,0,0,0,0,0,0,0,1,"hands im"
1,1,0,1,0,0,0,0,0,0,1,"hands jerry"
1,0,1,0,0,0,0,0,1,0,1,"hands theyre"
0,1,1,0,0,0,0,0,0,0,1,"hands yeah"
2,4,0,0,0,0,0,0,0,0,1,"handshake"
3,4,2,4,0,0,1,0,0,0,1,"handsome"
19,10,1,8,0,0,0,0,0,1,8,"hang"
1,0,0,1,0,0,0,0,0,0,1,"hang just"
4,6,4,5,0,0,0,0,0,0,4,"hanging"
34,9,7,5,5,1,0,0,0,0,6,"hangs"
10,3,0,0,4,0,0,0,0,0,1,"hangs phone"
34,35,14,22,0,1,0,0,0,0,15,"happen"
2,4,1,0,0,0,0,0,0,0,5,"happen know"
2,1,0,1,0,0,0,0,0,0,0,"happen well"
136,76,35,60,5,6,10,0,1,1,58,"happened"
2,0,2,1,0,0,0,0,0,0,0,"happened car"
1,1,0,0,1,0,0,0,0,0,0,"happened got"
1,0,0,2,0,1,0,0,0,0,1,"happened guy"
1,0,0,2,0,0,1,0,0,0,1,"happened im"
0,1,1,0,0,1,0,0,0,0,1,"happened jerry"
3,2,0,0,0,0,0,0,0,0,1,"happened just"
3,1,0,0,0,0,2,0,0,0,0,"happened kramer"
7,3,1,5,0,0,0,0,0,0,0,"happened oh"
1,1,0,1,0,0,0,0,0,0,0,"happened oh yeah"
0,0,1,1,0,0,0,0,0,0,2,"happened right"
1,1,1,0,0,0,0,0,0,1,0,"happened thats"
4,1,1,3,0,0,0,0,0,0,1,"happened well"
2,0,1,0,0,0,0,0,0,0,1,"happened whats"
4,0,0,3,0,0,0,0,0,0,1,"happened yeah"
1,0,1,1,0,0,0,0,0,0,0,"happenin"
21,15,4,6,0,0,0,0,2,0,6,"happening"
10,16,13,11,1,2,0,0,1,0,7,"happens"
0,1,1,1,0,1,0,1,0,0,1,"happily"
3,1,0,2,0,0,0,0,0,0,3,"happiness"
38,32,23,14,1,1,3,0,0,0,23,"happy"
2,0,1,0,0,0,0,0,0,0,2,"happy birthday"
2,2,0,0,0,0,0,0,0,0,1,"happy dont"
1,2,2,2,0,0,0,0,0,0,0,"happy festivus"
0,1,2,1,0,0,0,0,0,0,0,"happy oh"
32,22,10,10,0,0,4,0,1,1,28,"hard"
3,0,0,1,0,0,0,0,0,0,2,"hard get"
3,0,0,1,0,0,0,0,0,0,1,"hard say"
3,1,0,0,0,0,0,0,0,0,1,"hard work"
2,0,2,0,0,0,0,0,0,0,2,"harder"
3,2,0,1,0,0,0,0,0,0,0,"hardest"
6,1,1,4,0,0,1,0,0,1,0,"hardly"
1,0,1,1,0,0,0,0,0,0,0,"hardly know"
2,1,0,0,0,0,0,0,0,0,1,"harm"
2,0,1,0,0,0,0,0,0,0,1,"harmless"
4,0,1,0,0,0,0,0,0,0,6,"harold"
1,0,2,0,4,0,0,0,0,0,1,"harry"
1,1,0,1,0,0,0,0,0,0,0,"harsh"
14,6,3,7,0,1,0,0,0,0,4,"hasnt"
7,15,5,14,0,0,2,0,0,0,15,"hat"
0,1,1,1,0,0,0,0,0,0,0,"hat oh"
0,2,0,0,0,0,0,0,0,1,2,"hatch"
29,24,9,24,0,1,1,4,1,0,19,"hate"
1,1,0,1,0,0,0,0,0,0,0,"hate guy"
0,1,1,1,0,0,0,0,0,0,0,"hate place"
4,2,0,6,0,0,1,4,0,0,1,"hated"
1,4,0,2,0,0,0,0,0,0,0,"hates"
1,3,0,0,0,0,0,0,0,0,3,"hats"
1,0,1,2,0,0,1,0,0,0,1,"haul"
36,35,20,17,3,0,2,0,1,3,38,"havent"
1,1,0,1,0,0,0,0,0,0,2,"havent done"
0,1,0,1,0,0,0,0,1,0,0,"havent eaten"
2,4,0,0,0,0,0,0,0,0,2,"havent even"
2,3,0,0,0,0,0,0,0,0,2,"havent heard"
0,0,1,0,1,0,1,0,0,0,0,"havent made"
10,6,5,6,0,0,0,0,0,1,9,"havent seen"
1,1,0,1,0,0,0,0,0,0,0,"havent seen long"
2,1,1,0,0,0,0,0,0,1,0,"havent seen yet"
1,0,1,1,0,0,0,0,0,0,0,"havent spoken"
1,0,0,2,0,0,0,0,0,0,3,"havent told"
0,1,2,0,0,0,0,0,0,0,1,"havent worked"
2,2,1,1,0,0,0,0,0,0,1,"havin"
0,1,0,1,0,0,4,0,0,0,3,"hawaii"
1,2,0,0,0,0,0,0,0,0,2,"hawks"
1,1,1,0,0,0,0,0,0,0,0,"hay"
65,40,43,30,0,3,3,1,2,2,57,"head"
3,1,3,1,0,0,0,0,0,0,2,"head back"
1,0,0,1,0,0,0,0,0,0,1,"head hair"
2,0,0,1,0,1,0,0,0,0,0,"head jerry"
1,3,1,0,0,0,0,0,0,0,1,"head like"
1,0,1,0,0,0,0,0,0,0,1,"head little"
1,0,0,1,0,0,0,0,0,0,1,"head okay"
4,1,0,0,0,0,0,0,0,0,1,"head start"
1,0,0,1,0,0,0,0,0,0,1,"head think"
3,1,0,0,0,0,0,0,0,0,1,"head well"
1,1,0,0,0,0,0,0,0,0,1,"headboard"
3,9,3,2,0,0,0,0,0,0,4,"heading"
0,2,0,1,0,0,0,0,0,0,1,"heading door"
2,3,1,0,0,0,0,0,0,0,0,"headphones"
8,5,10,2,0,0,1,0,0,0,1,"heads"
2,1,2,1,0,0,0,0,0,0,0,"heads door"
0,1,1,0,0,0,0,0,0,0,1,"healer"
9,4,1,8,0,0,0,0,1,0,7,"health"
3,3,1,3,0,0,0,0,0,0,4,"health club"
2,0,1,1,0,0,0,0,0,0,1,"healthy"
63,61,27,39,0,8,9,1,2,2,62,"hear"
6,3,1,2,0,0,0,1,0,0,1,"hear anything"
1,0,0,2,0,0,0,0,0,1,1,"hear george"
0,0,0,1,0,0,1,0,0,0,1,"hear hear"
1,0,1,0,0,0,0,0,0,0,1,"hear hey"
0,0,3,1,0,1,0,0,0,0,1,"hear jerry"
0,1,0,0,0,0,1,0,0,0,1,"hear mr"
1,1,1,2,0,0,0,0,0,0,3,"hear something"
1,0,1,0,0,0,2,0,0,0,0,"hear thing"
1,1,0,0,0,0,0,0,0,0,1,"hear us"
0,2,2,0,0,1,1,0,0,0,3,"hear well"
1,1,0,2,0,0,0,0,0,0,0,"hear word"
2,0,1,0,0,0,0,0,0,0,3,"hear youre"
55,34,12,21,2,2,3,0,3,1,59,"heard"
1,0,0,1,1,0,0,0,0,0,2,"heard anything"
1,1,0,0,0,0,0,0,0,0,1,"heard dont"
0,1,0,1,0,0,0,0,0,0,2,"heard got"
1,0,0,1,0,0,0,0,0,0,1,"heard little"
1,2,0,0,0,0,0,0,0,0,1,"heard one"
14,2,1,3,0,0,0,0,0,0,7,"hearing"
4,1,0,1,0,0,0,0,0,0,1,"hears"
7,9,3,3,0,0,2,0,0,0,7,"heart"
3,4,0,1,0,0,0,0,0,0,2,"heart attack"
2,3,7,2,0,0,0,0,0,0,2,"heat"
0,1,1,1,0,0,0,0,0,0,0,"heated"
2,0,1,0,0,0,0,0,0,1,1,"heaven"
1,1,1,0,0,0,0,0,0,0,0,"heavily"
7,2,4,6,0,0,2,0,1,0,9,"heavy"
0,1,1,0,0,0,0,0,0,0,1,"heckle"
3,1,1,0,0,0,0,0,0,0,1,"heckled"
12,8,4,8,0,0,0,3,0,0,6,"hed"
1,1,0,2,0,0,0,0,0,0,0,"hed just"
1,1,0,0,0,0,0,0,0,0,1,"hed never"
0,2,4,6,0,0,2,0,0,0,1,"hee"
0,1,2,5,0,0,1,0,0,0,0,"hee hee"
2,23,2,11,3,0,0,0,0,0,12,"heh"
0,8,0,5,1,0,0,0,0,0,6,"heh heh"
0,3,0,2,0,0,0,0,0,0,2,"heh heh heh"
0,2,1,1,0,0,1,0,0,0,0,"hehe"
3,0,1,0,0,0,0,0,1,0,1,"height"
2,1,1,4,0,0,0,0,0,0,6,"held"
4,0,2,2,12,1,0,0,0,2,9,"helen"
77,52,13,27,15,0,3,2,3,10,69,"hell"
0,1,1,0,0,0,0,0,0,0,1,"hell call"
0,1,0,0,0,0,0,0,0,1,1,"hell elaine"
4,1,0,0,1,0,0,0,0,0,3,"hell going"
1,5,0,0,1,0,0,0,0,0,0,"hell happened"
2,2,0,0,0,0,0,0,2,0,6,"hell know"
0,1,0,0,1,0,0,0,0,0,1,"hell looking"
1,1,0,0,0,0,1,0,0,0,0,"hell lot"
0,0,0,1,0,0,0,0,0,1,1,"hell mean"
1,0,0,1,0,0,0,0,0,0,1,"hell nothing"
1,1,0,0,0,0,0,0,0,0,1,"hell oh"
2,0,0,0,0,0,0,0,1,1,3,"hell outta"
1,0,0,1,0,0,0,0,0,0,1,"hell right"
1,3,0,0,0,0,0,0,0,0,1,"hell talking"
1,0,0,0,0,0,1,0,0,0,2,"hell youre"
184,58,42,67,14,13,24,5,9,6,160,"hello"
0,0,2,1,0,0,1,0,0,0,0,"hello boys"
1,0,1,0,2,0,0,0,0,0,0,"hello didnt"
2,0,0,2,0,2,1,0,0,0,1,"hello dont"
5,0,1,0,3,0,1,0,1,0,4,"hello elaine"
1,0,0,1,0,0,0,0,0,0,5,"hello george"
5,3,1,2,1,3,0,0,1,0,8,"hello hello"
3,1,1,0,0,0,0,0,0,0,1,"hello hey"
2,1,1,0,0,0,0,0,0,0,1,"hello hi"
4,2,1,1,0,0,0,0,0,0,4,"hello im"
3,1,1,3,1,0,17,0,1,0,23,"hello jerry"
3,2,0,0,0,0,0,1,0,0,2,"hello just"
2,0,1,0,0,0,0,0,1,0,4,"hello kramer"
1,0,0,2,0,0,0,0,0,0,3,"hello mr"
1,1,1,0,1,0,2,0,0,0,1,"hello mrs"
1,0,1,1,0,0,0,0,0,0,0,"hello now"
29,1,1,8,0,1,0,0,1,1,6,"hello oh"
1,0,1,0,0,0,0,0,0,0,1,"hello oh dont"
1,1,0,0,0,1,0,0,0,0,1,"hello oh hello"
3,1,1,0,0,0,0,0,0,0,2,"hello uh"
3,1,1,0,1,0,0,1,0,0,3,"hello well"
12,2,2,1,0,0,0,0,0,0,3,"hello yeah"
7,0,0,2,0,1,0,0,0,0,0,"hello yes"
9,3,0,1,0,0,0,0,0,0,2,"helloooo"
2,0,0,0,1,0,0,0,0,0,3,"hells"
1,0,0,0,1,0,0,0,0,0,1,"hells going"
2,1,1,1,0,0,0,0,0,0,1,"helluva"
2,0,2,0,0,0,6,0,0,0,1,"helmet"
55,42,30,27,2,1,10,0,2,0,67,"help"
1,1,0,1,0,0,1,0,0,0,0,"help elaine"
1,0,2,4,0,0,0,0,0,0,1,"help get"
0,0,1,1,0,0,0,0,0,0,2,"help hey"
0,2,2,0,0,0,0,0,0,0,3,"help jerry"
4,1,0,0,0,0,0,0,0,0,1,"help just"
2,1,1,1,0,0,0,0,0,0,0,"help move"
2,5,0,0,0,0,0,0,1,0,0,"help notice"
1,2,1,1,1,0,0,0,1,0,3,"help oh"
1,1,1,0,0,0,0,0,0,0,0,"help right"
0,1,1,0,0,0,0,0,0,0,2,"help see"
0,0,1,1,0,0,0,0,0,0,1,"help think"
2,0,2,0,0,0,0,0,0,0,3,"help well"
3,2,1,1,0,0,0,0,0,0,0,"helped"
4,0,1,2,0,0,0,1,0,0,2,"helpful"
2,6,4,4,0,0,0,0,0,0,3,"helping"
3,2,1,0,0,0,0,0,0,0,3,"helps"
0,1,0,1,0,0,0,0,0,0,2,"hem"
0,1,0,0,0,0,0,0,0,2,3,"hen"
2,2,4,1,0,0,0,0,0,0,0,"hennigans"
1,0,3,0,0,0,0,1,0,0,6,"henry"
15,7,19,13,0,0,0,2,2,0,23,"heres"
0,1,0,0,0,0,0,1,0,0,2,"heres card"
1,0,1,1,0,0,0,0,0,0,1,"heres im"
2,8,2,0,0,0,1,0,0,0,4,"hernandez"
2,1,0,2,0,0,0,0,0,0,1,"hero"
354,150,190,240,14,15,14,6,7,10,188,"hes"
1,0,1,1,0,0,0,0,0,0,0,"hes acting"
7,0,0,2,0,0,0,0,0,0,1,"hes always"
2,1,0,1,0,0,0,0,0,0,2,"hes back"
1,0,0,3,0,0,0,0,0,0,1,"hes bald"
1,0,0,0,0,1,0,0,0,1,0,"hes best"
0,1,0,1,0,0,0,0,0,0,1,"hes bit"
0,0,0,0,1,0,0,0,1,2,0,"hes bum"
3,2,0,4,0,0,0,0,0,0,2,"hes coming"
0,1,0,2,0,0,0,0,0,0,1,"hes cool"
1,0,0,1,0,0,0,0,0,1,3,"hes crazy"
1,1,0,0,0,0,0,0,0,0,5,"hes dead"
0,1,0,1,0,0,0,0,0,0,1,"hes eating"
2,0,3,3,0,1,0,0,0,0,0,"hes fine"
1,0,2,0,0,0,0,0,0,0,1,"hes friend"
2,3,4,2,2,0,0,0,0,0,0,"hes getting"
0,1,1,0,1,0,0,0,0,0,0,"hes getting away"
0,3,2,2,0,0,3,0,0,0,0,"hes giving"
10,3,7,2,0,0,0,0,0,0,8,"hes going"
1,2,0,1,0,0,0,0,0,0,1,"hes gone"
9,6,8,4,1,0,2,0,0,1,3,"hes gonna"
7,2,4,4,1,0,0,0,1,0,3,"hes good"
22,12,21,11,1,0,0,0,0,0,11,"hes got"
0,1,1,2,0,0,0,0,0,0,0,"hes got big"
1,3,0,2,0,0,0,0,0,0,4,"hes great"
4,3,0,4,0,0,0,0,0,0,0,"hes guy"
2,1,3,4,0,1,0,0,0,0,1,"hes hes"
0,0,0,1,0,0,0,0,2,0,1,"hes idiot"
2,0,1,2,0,0,0,0,0,0,0,"hes insane"
1,1,0,1,0,0,0,0,0,0,0,"hes jerk"
2,0,0,1,0,1,0,0,0,0,0,"hes joking"
10,3,3,3,0,0,0,0,0,0,3,"hes just"
2,1,1,0,0,0,0,0,0,0,0,"hes know"
0,0,1,1,0,0,0,0,0,0,1,"hes leave"
3,0,0,6,0,0,0,0,0,0,2,"hes like"
2,0,0,3,0,0,0,0,0,0,1,"hes looking"
2,1,0,1,0,0,0,0,0,0,0,"hes lying"
1,0,0,0,0,0,2,0,0,0,1,"hes moving"
2,0,1,2,0,0,0,0,0,0,0,"hes never"
0,1,0,2,0,0,0,0,0,0,1,"hes oh"
2,0,0,1,0,0,0,0,0,0,1,"hes okay"
0,0,1,4,0,0,0,0,0,0,3,"hes one"
1,0,0,1,0,0,0,0,0,0,1,"hes pretty"
6,1,0,1,0,0,0,0,0,0,0,"hes probably"
0,1,1,0,0,0,0,0,0,0,1,"hes quite"
3,0,1,2,0,0,0,0,1,0,0,"hes real"
1,1,2,6,0,1,0,1,0,0,0,"hes really"
4,4,1,3,0,0,0,0,0,0,2,"hes right"
2,0,1,1,0,0,0,0,0,0,0,"hes sleeping"
2,0,1,1,0,0,0,0,0,0,0,"hes smart"
1,1,0,0,0,1,0,0,0,0,0,"hes something"
2,0,0,3,1,0,0,0,0,0,1,"hes supposed"
4,0,3,0,0,0,0,0,0,0,1,"hes taking"
1,2,0,0,0,0,0,0,0,1,1,"hes talking"
5,0,1,1,0,0,0,0,0,0,0,"hes trying"
1,0,0,1,0,0,0,0,0,0,1,"hes upset"
0,0,1,1,0,0,0,0,0,0,1,"hes way"
2,1,0,2,2,0,0,0,0,0,3,"hes wearing"
1,0,0,1,0,1,0,0,0,0,1,"hes well"
4,1,0,1,0,0,1,0,0,0,2,"hes working"
0,1,2,2,0,0,0,1,0,0,0,"hesitant"
1,3,0,0,0,0,0,0,0,0,2,"hesitates"
615,357,541,290,25,0,22,14,1,5,415,"hey"
4,0,1,1,0,0,0,0,0,0,0,"hey ah"
2,1,0,1,0,0,0,0,0,0,1,"hey believe"
1,0,1,0,0,0,0,0,0,0,2,"hey bout"
2,0,25,0,0,0,0,0,0,0,5,"hey buddy"
4,3,2,2,0,0,0,0,0,0,2,"hey can"
1,3,0,0,0,0,1,0,0,0,4,"hey cant"
3,2,4,2,0,0,0,0,0,1,3,"hey come"
2,0,1,4,0,0,0,0,0,0,4,"hey didnt"
1,0,1,1,0,0,0,0,0,0,0,"hey doin"
5,5,5,2,0,0,1,0,0,0,6,"hey dont"
1,4,2,0,0,0,0,0,0,0,0,"hey dont worry"
1,1,0,0,0,0,0,0,0,0,1,"hey drake"
12,8,16,0,0,0,0,1,0,0,7,"hey elaine"
3,0,2,4,0,0,0,0,0,0,0,"hey ever"
2,1,1,1,0,0,0,0,0,0,3,"hey everybody"
1,0,0,1,0,0,0,0,0,0,1,"hey forgot"
22,6,11,14,1,0,1,1,0,1,14,"hey george"
2,0,0,1,0,0,0,0,0,0,1,"hey george know"
5,1,1,2,0,0,0,1,0,0,0,"hey georgie"
5,4,0,1,0,0,0,0,0,0,5,"hey get"
1,1,0,0,0,0,0,0,0,0,1,"hey get back"
0,1,0,0,1,0,0,0,0,0,1,"hey give"
1,2,0,0,0,0,0,0,0,0,1,"hey go"
3,1,3,0,0,0,0,0,0,0,0,"hey going"
3,0,1,3,0,0,0,0,0,0,1,"hey gonna"
4,0,1,1,0,0,0,0,0,0,1,"hey good"
7,3,15,6,1,0,1,0,0,0,4,"hey got"
1,3,1,0,0,0,0,1,0,0,1,"hey gotta"
1,2,0,1,0,0,0,0,0,0,2,"hey great"
5,0,5,5,0,0,0,0,0,0,0,"hey guess"
1,0,4,0,1,0,0,0,0,0,1,"hey guy"
3,1,2,3,1,0,0,0,0,0,5,"hey guys"
9,2,2,4,0,0,0,0,0,0,0,"hey happened"
1,0,1,1,0,0,0,0,0,0,2,"hey happy"
1,0,3,0,0,0,0,0,0,0,1,"hey hear"
1,1,1,0,0,0,1,0,0,0,2,"hey hello"
46,50,48,19,0,0,2,1,0,1,34,"hey hey"
1,0,1,0,0,0,0,0,0,1,0,"hey hey come"
0,1,1,0,0,0,1,0,0,0,0,"hey hey hello"
16,17,17,4,0,0,0,0,0,0,13,"hey hey hey"
10,3,3,1,0,0,0,0,0,0,8,"hey hey hey hey"
2,0,4,0,0,0,0,0,0,0,1,"hey hey im"
1,1,0,1,0,0,0,0,0,0,0,"hey hey thats"
2,1,1,1,0,0,0,0,0,0,0,"hey hey wait"
2,1,1,0,0,0,0,0,0,0,0,"hey hey wait second"
1,1,0,0,0,0,0,0,0,0,1,"hey hey whats"
0,0,5,4,0,0,0,0,0,0,4,"hey hi"
0,0,1,1,0,0,0,0,0,0,1,"hey hold"
3,0,1,1,0,0,0,0,0,0,0,"hey howd"
7,1,2,1,0,0,0,0,0,0,1,"hey hows"
1,4,3,1,2,0,0,0,0,0,0,"hey ill"
7,9,14,2,0,0,0,0,0,0,3,"hey im"
1,1,1,0,0,0,0,0,0,0,0,"hey im sorry"
3,3,2,1,0,0,0,1,0,0,0,"hey ive"
0,0,1,1,0,0,0,0,0,0,2,"hey jer"
0,4,41,8,4,0,1,3,0,0,40,"hey jerry"
0,0,1,1,0,0,0,0,0,0,1,"hey jerry hey"
0,0,1,1,0,0,0,0,0,0,1,"hey jerry just"
0,0,1,0,1,0,1,0,0,0,1,"hey jerry look"
0,0,5,1,0,0,0,0,0,0,1,"hey jerry youre"
0,1,2,1,0,0,0,0,0,0,0,"hey jimmy"
4,0,0,1,0,0,0,0,0,0,1,"hey joe"
3,3,4,1,0,0,0,0,0,0,3,"hey just"
1,0,1,1,1,0,0,0,0,0,1,"hey kind"
14,14,11,9,1,0,1,0,0,0,8,"hey know"
1,1,0,0,0,0,0,0,0,0,1,"hey know im"
2,1,0,1,0,0,0,0,0,0,0,"hey know maybe"
1,0,1,4,0,0,0,0,0,0,0,"hey know think"
14,7,0,7,0,0,1,0,0,0,15,"hey kramer"
1,1,0,0,0,0,0,0,0,0,1,"hey kramer whats"
4,2,1,2,0,0,0,0,0,0,0,"hey let"
4,2,0,2,0,0,0,0,0,0,0,"hey let ask"
1,2,0,1,0,0,0,0,0,0,0,"hey let ask something"
1,4,1,1,0,0,0,0,0,0,2,"hey lets"
1,0,1,1,0,0,0,0,0,0,2,"hey lets go"
3,1,2,0,1,0,0,0,0,0,0,"hey like"
7,5,10,6,0,0,0,0,0,0,3,"hey listen"
19,6,9,6,2,0,0,0,0,0,11,"hey look"
1,0,0,1,0,0,0,0,0,0,3,"hey look whos"
1,0,1,0,0,0,0,0,0,0,1,"hey looks"
1,0,0,1,0,0,0,0,0,0,1,"hey make"
0,0,4,1,0,0,0,0,0,0,4,"hey man"
1,3,0,0,0,0,1,0,0,0,0,"hey maybe"
0,4,1,0,2,0,0,0,0,0,2,"hey mr"
1,1,3,0,0,0,0,0,0,0,1,"hey new"
3,2,0,1,0,0,0,0,0,0,1,"hey nice"
1,1,1,0,0,0,0,0,0,0,1,"hey now"
11,4,17,5,0,0,0,0,0,0,2,"hey oh"
1,1,3,0,0,0,0,0,0,0,0,"hey oh yeah"
1,1,0,0,0,0,0,0,0,0,1,"hey pointing"
0,1,1,1,0,0,0,0,0,0,0,"hey problem"
3,1,1,0,0,0,0,0,0,0,1,"hey really"
2,0,2,1,0,0,0,0,0,0,0,"hey remember"
0,1,1,1,0,0,0,0,0,0,0,"hey saw"
2,0,3,1,0,0,0,0,0,0,1,"hey see"
1,2,1,1,0,0,0,0,0,0,0,"hey seen"
0,1,0,1,0,0,0,0,0,0,2,"hey shut"
2,3,0,1,0,0,0,0,0,0,1,"hey sorry"
1,0,1,4,0,0,0,0,0,0,0,"hey still"
1,1,1,1,0,0,0,0,0,0,3,"hey stop"
1,3,2,1,0,0,0,0,0,0,1,"hey thanks"
6,6,6,9,1,0,1,0,0,0,7,"hey thats"
1,1,0,0,0,0,0,0,0,0,1,"hey thats great"
11,3,0,0,0,0,0,0,0,0,2,"hey theres"
4,0,2,4,0,0,0,0,0,0,5,"hey think"
0,1,3,1,0,0,0,0,0,0,0,"hey told"
4,4,6,0,0,0,1,0,0,0,2,"hey uh"
8,3,1,2,0,0,0,0,0,0,2,"hey wait"
5,3,1,0,0,0,0,0,0,0,0,"hey wait second"
0,3,2,1,0,0,0,0,0,0,0,"hey wanna"
2,0,2,1,0,0,1,0,0,0,2,"hey want"
1,1,2,1,0,0,0,0,0,0,4,"hey watch"
1,0,1,0,0,0,0,0,0,0,2,"hey watch youre"
1,3,1,0,0,0,0,0,0,0,1,"hey way"
3,2,11,2,0,0,0,0,0,0,3,"hey well"
0,0,0,1,0,0,0,2,0,0,1,"hey whatre"
15,6,8,10,0,0,0,0,0,0,9,"hey whats"
4,1,2,3,0,0,0,0,0,0,2,"hey whats going"
8,1,3,5,0,0,0,0,0,0,0,"hey wheres"
6,3,4,0,0,0,0,0,0,0,2,"hey ya"
8,5,4,8,0,0,0,0,0,0,2,"hey yeah"
1,2,0,0,0,0,0,0,0,0,1,"hey yes"
7,3,3,1,0,0,2,0,0,0,9,"hey youre"
1,1,0,0,0,0,1,0,0,0,0,"hey youre gonna"
1,0,0,1,0,0,0,0,0,0,1,"hi can"
1,0,0,1,0,0,0,0,0,0,3,"hi cosmo"
2,1,0,1,0,0,0,0,0,0,1,"hi dont"
0,1,0,1,0,0,0,0,0,0,1,"hi dont know"
14,2,5,6,0,1,0,0,0,0,15,"hi elaine"
0,6,1,4,0,0,0,0,0,0,8,"hi george"
2,0,1,2,0,0,0,0,0,0,1,"hi got"
0,1,1,0,0,0,0,0,0,0,1,"hi guys"
0,0,0,3,0,0,0,2,0,0,2,"hi hey"
4,4,0,3,0,0,0,0,0,0,8,"hi hi"
1,1,0,1,0,0,0,0,0,0,1,"hi honey"
7,4,1,8,0,0,0,0,0,0,10,"hi im"
4,0,0,4,0,1,0,2,0,0,24,"hi jerry"
1,1,1,1,0,0,0,0,0,0,1,"hi just"
1,0,0,4,0,0,0,0,0,0,1,"hi know"
1,0,1,2,0,1,0,0,0,0,3,"hi kramer"
1,1,0,0,0,0,0,0,0,0,1,"hi like"
0,0,1,1,0,0,0,0,0,0,1,"hi little"
6,1,1,5,0,0,0,0,0,0,0,"hi mr"
2,3,0,3,0,0,0,0,0,0,5,"hi nice"
1,1,0,3,0,0,0,0,0,0,4,"hi nice meet"
5,3,2,9,0,0,0,0,0,0,5,"hi oh"
0,1,0,1,0,0,0,0,0,0,3,"hi ok"
2,0,0,1,0,0,0,0,0,0,2,"hi sorry"
1,0,0,1,0,0,0,0,0,0,1,"hi thats"
3,0,2,1,0,0,0,0,0,0,4,"hi uh"
1,0,2,2,0,0,1,0,0,0,3,"hi well"
5,2,1,2,0,0,0,0,0,0,5,"hi yeah"
0,0,1,1,0,0,0,0,0,0,1,"hi yeah yeah"
1,1,0,2,0,0,0,1,0,0,1,"hi yes"
0,1,3,0,0,0,0,0,0,0,1,"hid"
0,1,1,0,0,0,0,0,0,0,1,"hidden"
3,3,3,5,2,0,0,0,0,0,2,"hide"
2,2,0,0,0,0,0,0,0,0,1,"hiding"
19,14,8,14,0,0,0,0,0,1,17,"high"
4,4,0,4,0,0,0,0,0,0,3,"high school"
